"date","mjd","trans"
2022-02-18,59628,0.269015671074603
2022-02-19,59629,0.265262942177572
2022-02-20,59630,NA
2022-02-21,59631,NA
2022-02-22,59632,NA
2022-02-23,59633,NA
2022-02-24,59634,NA
2022-02-25,59635,NA
2022-02-26,59636,NA
2022-02-27,59637,NA
2022-02-28,59638,NA
2022-03-01,59639,NA
2022-03-02,59640,NA
2022-03-03,59641,NA
2022-03-04,59642,0.278719254831134
2022-03-05,59643,NA
2022-03-06,59644,NA
2022-03-07,59645,NA
2022-03-08,59646,NA
2022-03-09,59647,0.278035313006487
2022-03-10,59648,NA
2022-03-11,59649,0.273350351753268
2022-03-12,59650,NA
2022-03-13,59651,NA
2022-03-14,59652,NA
2022-03-15,59653,NA
2022-03-16,59654,NA
2022-03-17,59655,NA
2022-03-18,59656,NA
2022-03-19,59657,NA
2022-03-20,59658,NA
2022-03-21,59659,NA
2022-03-22,59660,NA
2022-03-23,59661,NA
2022-03-24,59662,NA
2022-03-25,59663,0.38048339743778
2022-03-26,59664,0.380183107017474
2022-03-27,59665,NA
2022-03-28,59666,NA
2022-03-29,59667,NA
2022-03-30,59668,0.364061539531004
2022-03-31,59669,0.363812710518527
2022-04-01,59670,0.366477459763078
2022-04-02,59671,NA
2022-04-03,59672,NA
2022-04-04,59673,NA
2022-04-05,59674,NA
2022-04-06,59675,NA
2022-04-07,59676,0.370806109306321
2022-04-08,59677,0.369367403760456
2022-04-09,59678,NA
2022-04-10,59679,0.372537235798601
2022-04-11,59680,NA
2022-04-12,59681,NA
2022-04-13,59682,0.363635802262805
2022-04-14,59683,0.367328271133858
2022-04-15,59684,0.367092746517931
2022-04-16,59685,0.377707243727387
2022-04-17,59686,NA
2022-04-18,59687,NA
2022-04-19,59688,NA
2022-04-20,59689,NA
2022-04-21,59690,0.356287837214631
2022-04-22,59691,0.362437425975603
2022-04-23,59692,NA
2022-04-24,59693,NA
2022-04-25,59694,NA
2022-04-26,59695,NA
2022-04-27,59696,0.36095514386293
2022-04-28,59697,NA
2022-04-29,59698,NA
2022-04-30,59699,0.354262744256845
2022-05-01,59700,0.367812359237025
2022-05-02,59701,0.334708998380439
2022-05-03,59702,0.361491886146813
2022-05-04,59703,0.365108525720946
2022-05-05,59704,0.35233455553314
2022-05-06,59705,0.314623838810185
2022-05-07,59706,0.355396487686412
2022-05-08,59707,0.367793098159815
2022-05-09,59708,0.359817400116544
2022-05-10,59709,0.343710248946115
2022-05-11,59710,0.363519909060831
2022-05-12,59711,0.361105050321192
2022-05-13,59712,NA
2022-05-14,59713,NA
2022-05-15,59714,0.36633115501683
2022-05-16,59715,0.354663603384187
2022-05-17,59716,0.355934225855466
2022-05-18,59717,0.352127156606544
2022-05-19,59718,0.353040259026929
2022-05-20,59719,0.359286777479073
2022-05-21,59720,0.361259606466563
2022-05-22,59721,0.361369373923812
2022-05-23,59722,0.355335230935367
2022-05-24,59723,0.357703792800366
2022-05-25,59724,NA
2022-05-26,59725,0.353691275282706
2022-05-27,59726,0.356499906087918
2022-05-28,59727,0.358133257842318
2022-05-29,59728,0.355810675539147
2022-05-30,59729,NA
2022-05-31,59730,NA
2022-06-01,59731,NA
2022-06-02,59732,NA
2022-06-03,59733,0.35302719496836
2022-06-04,59734,0.352010976677356
2022-06-05,59735,0.344875585275706
2022-06-06,59736,0.357045712405619
2022-06-07,59737,0.342286170932494
2022-06-08,59738,0.317984400728308
2022-06-09,59739,0.275364125986286
2022-06-10,59740,0.31199138626543
2022-06-11,59741,0.317115793387249
2022-06-12,59742,0.350827103605451
2022-06-13,59743,0.300489225959883
2022-06-14,59744,0.361309067659309
2022-06-15,59745,0.360371214448966
2022-06-16,59746,0.357500504538758
2022-06-17,59747,0.353186909330875
2022-06-18,59748,0.347610543472056
2022-06-19,59749,0.28881632588907
2022-06-20,59750,0.281822584272133
2022-06-21,59751,0.355620768318212
2022-06-22,59752,0.331087885797636
2022-06-23,59753,0.353969604159932
2022-06-24,59754,0.354931118697069
2022-06-25,59755,NA
2022-06-26,59756,NA
2022-06-27,59757,NA
2022-06-28,59758,0.355359935004469
2022-06-29,59759,0.365443185903546
2022-06-30,59760,0.359808372049866
2022-07-01,59761,0.353349563850992
2022-07-02,59762,0.35486997437912
2022-07-03,59763,0.354623836125668
2022-07-04,59764,0.354521494192932
2022-07-05,59765,0.355501950699253
2022-07-06,59766,0.358453494664925
2022-07-07,59767,0.361811912860474
2022-07-08,59768,0.340349442280365
2022-07-09,59769,0.293622530147161
2022-07-10,59770,NA
2022-07-11,59771,NA
2022-07-12,59772,0.342929409079457
2022-07-13,59773,0.351216600939649
2022-07-14,59774,0.347964568138387
2022-07-15,59775,0.324412796506916
2022-07-16,59776,0.282114342702586
2022-07-17,59777,0.338670836080158
2022-07-18,59778,0.348486251565824
2022-07-19,59779,0.298358371765355
2022-07-20,59780,0.23835081117319
2022-07-21,59781,0.245167876367238
2022-07-22,59782,0.26623237233404
2022-07-23,59783,0.27647305153498
2022-07-24,59784,0.276382445919312
2022-07-25,59785,0.252516884831902
2022-07-26,59786,NA
2022-07-27,59787,NA
2022-07-28,59788,0.259707932864422
2022-07-29,59789,0.34360544426183
2022-07-30,59790,0.348206457945335
2022-07-31,59791,0.339950619653873
2022-08-01,59792,0.265510322980895
2022-08-02,59793,NA
2022-08-03,59794,NA
2022-08-04,59795,0.285213326093146
2022-08-05,59796,0.322889669406537
2022-08-06,59797,0.296946306168772
2022-08-07,59798,0.293510175159367
2022-08-08,59799,0.296371824771011
2022-08-09,59800,0.3009605029611
2022-08-10,59801,0.275213789917724
2022-08-11,59802,0.336643245295557
2022-08-12,59803,0.336588325942666
2022-08-13,59804,0.329719092329089
2022-08-14,59805,0.28855548876804
2022-08-15,59806,NA
2022-08-16,59807,NA
2022-08-17,59808,0.344669020369455
2022-08-18,59809,0.352580811783069
2022-08-19,59810,NA
2022-08-20,59811,NA
2022-08-21,59812,NA
2022-08-22,59813,NA
2022-08-23,59814,NA
2022-08-24,59815,NA
2022-08-25,59816,0.33585539515533
2022-08-26,59817,NA
2022-08-27,59818,0.332727055076138
2022-08-28,59819,0.340254787881657
2022-08-29,59820,0.338854070635312
2022-08-30,59821,0.337448159612827
2022-08-31,59822,0.284498203293964
2022-09-01,59823,NA
2022-09-02,59824,NA
2022-09-03,59825,NA
2022-09-04,59826,0.322025256768525
2022-09-05,59827,NA
2022-09-06,59828,NA
2022-09-07,59829,0.339047659790317
2022-09-08,59830,0.337969043628945
2022-09-09,59831,0.337618565406848
2022-09-10,59832,0.331607723918419
2022-09-11,59833,NA
2022-09-12,59834,0.304744710066172
2022-09-13,59835,NA
2022-09-14,59836,0.335399764046928
2022-09-15,59837,0.331582633105358
2022-09-16,59838,0.331181629528376
2022-09-17,59839,0.32796159723383
2022-09-18,59840,NA
2022-09-19,59841,NA
2022-09-20,59842,NA
2022-09-21,59843,NA
2022-09-22,59844,NA
2022-09-23,59845,0.329125972716459
2022-09-24,59846,NA
2022-09-25,59847,NA
2022-09-26,59848,NA
2022-09-27,59849,NA
2022-09-28,59850,NA
2022-09-29,59851,NA
2022-09-30,59852,0.328427987823388
2022-10-01,59853,NA
2022-10-02,59854,0.334680408254303
2022-10-03,59855,NA
2022-10-04,59856,NA
2022-10-05,59857,NA
2022-10-06,59858,NA
2022-10-07,59859,NA
2022-10-08,59860,0.322157259577273
2022-10-09,59861,0.304818236365394
2022-10-10,59862,0.292878264799361
2022-10-11,59863,0.324114371842018
2022-10-12,59864,0.328702465759915
2022-10-13,59865,0.328837654581222
2022-10-14,59866,NA
2022-10-15,59867,NA
2022-10-16,59868,NA
2022-10-17,59869,NA
2022-10-18,59870,NA
2022-10-19,59871,0.304328740807954
2022-10-20,59872,NA
2022-10-21,59873,0.286898352987855
2022-10-22,59874,NA
2022-10-23,59875,NA
2022-10-24,59876,0.315348801011507
2022-10-25,59877,NA
2022-10-26,59878,NA
2022-10-27,59879,0.323724834684239
2022-10-28,59880,0.300695821867592
2022-10-29,59881,NA
2022-10-30,59882,0.315667438306571
2022-10-31,59883,NA
2022-11-01,59884,NA
2022-11-02,59885,NA
2022-11-03,59886,NA
2022-11-04,59887,0.312420143644997
2022-11-05,59888,0.319148377901778
2022-11-06,59889,NA
2022-11-07,59890,0.311178296190615
2022-11-08,59891,0.321080010512549
2022-11-09,59892,0.309913567427904
2022-11-10,59893,0.318179359621709
2022-11-11,59894,0.292125929948981
2022-11-12,59895,0.311670698661675
2022-11-13,59896,0.312340456849069
2022-11-14,59897,0.298703339581803
2022-11-15,59898,0.291257519366791
2022-11-16,59899,NA
2022-11-17,59900,0.301568914552312
2022-11-18,59901,0.309394443386141
2022-11-19,59902,0.319382809627537
2022-11-20,59903,0.317706392820025
2022-11-21,59904,NA
2022-11-22,59905,0.315630698136658
2022-11-23,59906,0.319303093069944
2022-11-24,59907,0.306278469762224
2022-11-25,59908,NA
2022-11-26,59909,0.31564782607287
2022-11-27,59910,0.313288412226444
2022-11-28,59911,0.309957217674832
2022-11-29,59912,0.317647601229268
2022-11-30,59913,0.316219649680339
2022-12-01,59914,NA
2022-12-02,59915,0.310633192219896
2022-12-03,59916,0.308714110884803
2022-12-04,59917,NA
2022-12-05,59918,NA
2022-12-06,59919,NA
2022-12-07,59920,NA
2022-12-08,59921,NA
2022-12-09,59922,NA
2022-12-10,59923,NA
2022-12-11,59924,NA
2022-12-12,59925,NA
2022-12-13,59926,NA
2022-12-14,59927,NA
2022-12-15,59928,NA
2022-12-16,59929,NA
2022-12-17,59930,0.2842062215033
2022-12-18,59931,0.285978247558465
2022-12-19,59932,NA
2022-12-20,59933,0.265946717694406
2022-12-21,59934,NA
2022-12-22,59935,NA
2022-12-23,59936,NA
2022-12-24,59937,0.288254240449146
2022-12-25,59938,NA
2022-12-26,59939,NA
2022-12-27,59940,NA
2022-12-28,59941,NA
2022-12-29,59942,NA
2022-12-30,59943,0.2695420192804
2022-12-31,59944,NA
2023-01-01,59945,NA
2023-01-02,59946,NA
2023-01-03,59947,NA
2023-01-04,59948,0.264269223020618
2023-01-05,59949,NA
2023-01-06,59950,0.241467943786749
2023-01-07,59951,NA
2023-01-08,59952,0.260187553805457
2023-01-09,59953,0.250181794820598
2023-01-10,59954,NA
2023-01-11,59955,0.270604079795696
2023-01-12,59956,NA
2023-01-13,59957,0.305541071246294
2023-01-14,59958,NA
2023-01-15,59959,NA
2023-01-16,59960,NA
2023-01-17,59961,NA
2023-01-18,59962,0.283698808778563
2023-01-19,59963,NA
2023-01-20,59964,NA
2023-01-21,59965,0.295370997646644
2023-01-22,59966,0.296218061726942
2023-01-23,59967,NA
2023-01-24,59968,0.291941144264944
2023-01-25,59969,0.286052114606423
2023-01-26,59970,NA
2023-01-27,59971,NA
2023-01-28,59972,0.293741698381368
2023-01-29,59973,NA
2023-01-30,59974,NA
2023-01-31,59975,NA
2023-02-01,59976,NA
2023-02-02,59977,NA
2023-02-03,59978,NA
2023-02-04,59979,NA
2023-02-05,59980,NA
2023-02-06,59981,NA
2023-02-07,59982,NA
2023-02-08,59983,NA
2023-02-09,59984,NA
2023-02-10,59985,NA
2023-02-11,59986,NA
2023-02-12,59987,NA
2023-02-13,59988,NA
2023-02-14,59989,NA
2023-02-15,59990,NA
2023-02-16,59991,NA
2023-02-17,59992,NA
2023-02-18,59993,NA
2023-02-19,59994,NA
2023-02-20,59995,NA
2023-02-21,59996,NA
2023-02-22,59997,NA
2023-02-23,59998,NA
2023-02-24,59999,NA
2023-02-25,60000,NA
2023-02-26,60001,NA
2023-02-27,60002,0.261140251677043
2023-02-28,60003,0.269425472150056
2023-03-01,60004,NA
2023-03-02,60005,0.258918993466272
2023-03-03,60006,0.261127720649604
2023-03-04,60007,NA
2023-03-05,60008,0.277327893566496
2023-03-06,60009,NA
2023-03-07,60010,NA
2023-03-08,60011,0.261777820304488
2023-03-09,60012,NA
2023-03-10,60013,0.265084332720801
2023-03-11,60014,0.26976556826574
2023-03-12,60015,NA
2023-03-13,60016,NA
2023-03-14,60017,0.272204898359128
2023-03-15,60018,0.271803127647271
2023-03-16,60019,0.231608244128624
2023-03-17,60020,0.269999668182684
2023-03-18,60021,NA
2023-03-19,60022,NA
2023-03-20,60023,NA
2023-03-21,60024,NA
2023-03-22,60025,NA
2023-03-23,60026,NA
2023-03-24,60027,NA
2023-03-25,60028,NA
2023-03-26,60029,NA
2023-03-27,60030,NA
2023-03-28,60031,NA
2023-03-29,60032,0.259991818669154
2023-03-30,60033,0.214723946221441
2023-03-31,60034,NA
2023-04-01,60035,NA
2023-04-02,60036,0.239721086065791
2023-04-03,60037,NA
2023-04-04,60038,NA
2023-04-05,60039,NA
2023-04-06,60040,NA
2023-04-07,60041,NA
2023-04-08,60042,NA
2023-04-09,60043,NA
2023-04-10,60044,NA
2023-04-11,60045,NA
2023-04-12,60046,NA
2023-04-13,60047,NA
2023-04-14,60048,NA
2023-04-15,60049,NA
2023-04-16,60050,NA
2023-04-17,60051,NA
2023-04-18,60052,NA
2023-04-19,60053,NA
2023-04-20,60054,NA
2023-04-21,60055,NA
2023-04-22,60056,NA
2023-04-23,60057,NA
2023-04-24,60058,NA
2023-04-25,60059,NA
2023-04-26,60060,NA
2023-04-27,60061,0.238260762713055
2023-04-28,60062,0.254533796905608
2023-04-29,60063,0.247121937133558
2023-04-30,60064,NA
2023-05-01,60065,0.253606892816703
2023-05-02,60066,0.260987642391138
2023-05-03,60067,0.228588952622437
2023-05-04,60068,NA
2023-05-05,60069,NA
2023-05-06,60070,0.239794368483421
2023-05-07,60071,0.238157454024754
2023-05-08,60072,0.25799740595317
2023-05-09,60073,0.269591313038634
2023-05-10,60074,0.246290974448954
2023-05-11,60075,NA
2023-05-12,60076,0.233937432608588
2023-05-13,60077,NA
2023-05-14,60078,0.25133852266058
2023-05-15,60079,0.255017702161273
2023-05-16,60080,NA
2023-05-17,60081,0.253859408515674
2023-05-18,60082,0.249156156878543
2023-05-19,60083,0.258287091710891
2023-05-20,60084,0.244799809528069
2023-05-21,60085,0.210067399752322
2023-05-22,60086,0.196535161836361
2023-05-23,60087,0.234439384756315
2023-05-24,60088,0.225147200256044
2023-05-25,60089,NA
2023-05-26,60090,NA
2023-05-27,60091,NA
2023-05-28,60092,NA
2023-05-29,60093,NA
2023-05-30,60094,NA
2023-05-31,60095,NA
2023-06-01,60096,NA
2023-06-02,60097,0.249475020084434
2023-06-03,60098,0.242976014875714
2023-06-04,60099,NA
2023-06-05,60100,NA
2023-06-06,60101,NA
2023-06-07,60102,NA
2023-06-08,60103,NA
2023-06-09,60104,NA
2023-06-10,60105,NA
2023-06-11,60106,NA
2023-06-12,60107,NA
2023-06-13,60108,NA
2023-06-14,60109,NA
2023-06-15,60110,NA
2023-06-16,60111,NA
2023-06-17,60112,NA
2023-06-18,60113,NA
2023-06-19,60114,NA
2023-06-20,60115,0.232459499657118
2023-06-21,60116,NA
2023-06-22,60117,0.23535556151835
2023-06-23,60118,0.249186458223316
2023-06-24,60119,0.247920735121485
2023-06-25,60120,0.252603667187607
2023-06-26,60121,0.256481402795876
2023-06-27,60122,0.238642191705043
2023-06-28,60123,0.195041870015741
2023-06-29,60124,NA
2023-06-30,60125,0.218321580573398
2023-07-01,60126,0.217220176239288
2023-07-02,60127,0.197143897318669
2023-07-03,60128,0.21894750115616
2023-07-04,60129,NA
2023-07-05,60130,0.190586127987734
2023-07-06,60131,0.220699416142672
2023-07-07,60132,0.243844700143057
2023-07-08,60133,0.242268283834431
2023-07-09,60134,0.239735401305807
2023-07-10,60135,0.239939543174074
2023-07-11,60136,0.234365548989159
2023-07-12,60137,0.180317126192638
2023-07-13,60138,NA
2023-07-14,60139,NA
2023-07-15,60140,0.185799754229425
2023-07-16,60141,0.221483911528279
2023-07-17,60142,NA
2023-07-18,60143,NA
2023-07-19,60144,0.211537151383943
2023-07-20,60145,0.216636889345439
2023-07-21,60146,0.2238799584017
2023-07-22,60147,0.244377939413056
2023-07-23,60148,0.238915345446282
2023-07-24,60149,0.242544515297952
2023-07-25,60150,0.188927729292508
2023-07-26,60151,0.205056399305093
2023-07-27,60152,0.233565960375442
2023-07-28,60153,0.242607404208658
2023-07-29,60154,0.244275516600381
2023-07-30,60155,0.245462967696327
2023-07-31,60156,0.189973821848059
2023-08-01,60157,NA
2023-08-02,60158,NA
2023-08-03,60159,0.188671177211577
2023-08-04,60160,0.21184236150087
2023-08-05,60161,0.240302087239291
2023-08-06,60162,0.243789250169509
2023-08-07,60163,0.243300704799962
2023-08-08,60164,0.23814130288353
2023-08-09,60165,0.23674461337803
2023-08-10,60166,NA
2023-08-11,60167,NA
2023-08-12,60168,NA
2023-08-13,60169,NA
2023-08-14,60170,NA
2023-08-15,60171,NA
2023-08-16,60172,NA
2023-08-17,60173,NA
2023-08-18,60174,0.234575791789855
2023-08-19,60175,NA
2023-08-20,60176,NA
2023-08-21,60177,NA
2023-08-22,60178,0.190476175068388
2023-08-23,60179,NA
2023-08-24,60180,NA
2023-08-25,60181,NA
2023-08-26,60182,NA
2023-08-27,60183,NA
2023-08-28,60184,0.211571900645104
2023-08-29,60185,0.232227505016115
2023-08-30,60186,0.238430544576078
2023-08-31,60187,0.228873073384745
2023-09-01,60188,NA
2023-09-02,60189,NA
2023-09-03,60190,NA
2023-09-04,60191,0.236597164795587
2023-09-05,60192,NA
2023-09-06,60193,NA
2023-09-07,60194,NA
2023-09-08,60195,NA
2023-09-09,60196,0.226722987015813
2023-09-10,60197,0.223932584973432
2023-09-11,60198,0.224177654912738
2023-09-12,60199,NA
2023-09-13,60200,NA
2023-09-14,60201,NA
2023-09-15,60202,NA
2023-09-16,60203,NA
2023-09-17,60204,NA
2023-09-18,60205,NA
2023-09-19,60206,NA
2023-09-20,60207,NA
2023-09-21,60208,NA
2023-09-22,60209,NA
2023-09-23,60210,NA
2023-09-24,60211,NA
2023-09-25,60212,NA
2023-09-26,60213,NA
2023-09-27,60214,NA
2023-09-28,60215,NA
2023-09-29,60216,NA
2023-09-30,60217,NA
2023-10-01,60218,NA
2023-10-02,60219,NA
2023-10-03,60220,NA
2023-10-04,60221,NA
2023-10-05,60222,NA
2023-10-06,60223,NA
2023-10-07,60224,NA
2023-10-08,60225,NA
2023-10-09,60226,NA
2023-10-10,60227,NA
2023-10-11,60228,NA
2023-10-12,60229,NA
2023-10-13,60230,NA
2023-10-14,60231,NA
2023-10-15,60232,NA
2023-10-16,60233,NA
2023-10-17,60234,NA
2023-10-18,60235,NA
2023-10-19,60236,NA
2023-10-20,60237,NA
2023-10-21,60238,NA
2023-10-22,60239,NA
2023-10-23,60240,NA
2023-10-24,60241,NA
2023-10-25,60242,NA
2023-10-26,60243,0.227808550068431
2023-10-27,60244,0.231151428026977
2023-10-28,60245,NA
2023-10-29,60246,NA
2023-10-30,60247,NA
2023-10-31,60248,NA
2023-11-01,60249,NA
2023-11-02,60250,0.225859753875758
2023-11-03,60251,0.224776662496998
2023-11-04,60252,0.224255244921949
2023-11-05,60253,0.225923495117075
2023-11-06,60254,NA
2023-11-07,60255,NA
2023-11-08,60256,0.235043606164255
2023-11-09,60257,NA
2023-11-10,60258,NA
2023-11-11,60259,0.223505759524058
2023-11-12,60260,NA
2023-11-13,60261,NA
2023-11-14,60262,0.220173502655034
2023-11-15,60263,NA
2023-11-16,60264,0.206951387541779
2023-11-17,60265,0.229064072532067
2023-11-18,60266,0.222359450559075
2023-11-19,60267,0.215692379882705
2023-11-20,60268,0.219410816073046
2023-11-21,60269,NA
2023-11-22,60270,NA
2023-11-23,60271,0.196706691731792
2023-11-24,60272,0.215393546580774
2023-11-25,60273,NA
2023-11-26,60274,NA
2023-11-27,60275,0.219400172098225
2023-11-28,60276,NA
2023-11-29,60277,0.212348185492294
2023-11-30,60278,NA
2023-12-01,60279,NA
2023-12-02,60280,NA
2023-12-03,60281,NA
2023-12-04,60282,0.227482149293336
2023-12-05,60283,NA
2023-12-06,60284,NA
2023-12-07,60285,NA
2023-12-08,60286,NA
2023-12-09,60287,0.23878964136198
2023-12-10,60288,0.227233011496076
2023-12-11,60289,NA
2023-12-12,60290,0.22595574729946
2023-12-13,60291,0.229422684035496
2023-12-14,60292,0.218566843900866
2023-12-15,60293,0.225925368712208
2023-12-16,60294,0.22458400118746
2023-12-17,60295,0.237565062827951
2023-12-18,60296,0.239177125339287
2023-12-19,60297,0.241209126867212
2023-12-20,60298,0.244623650866763
2023-12-21,60299,0.238824461766217
2023-12-22,60300,0.23562063340891
2023-12-23,60301,NA
2023-12-24,60302,NA
2023-12-25,60303,NA
2023-12-26,60304,NA
2023-12-27,60305,0.229963254521907
2023-12-28,60306,NA
2023-12-29,60307,NA
2023-12-30,60308,NA
2023-12-31,60309,NA
2024-01-01,60310,0.211587499651618
2024-01-02,60311,NA
2024-01-03,60312,NA
2024-01-04,60313,NA
2024-01-05,60314,0.219735980626127
2024-01-06,60315,NA
2024-01-07,60316,NA
2024-01-08,60317,NA
2024-01-09,60318,NA
2024-01-10,60319,0.221575529386279
2024-01-11,60320,0.206629109324729
2024-01-12,60321,0.23721281971577
2024-01-13,60322,NA
2024-01-14,60323,NA
2024-01-15,60324,NA
2024-01-16,60325,NA
2024-01-17,60326,NA
2024-01-18,60327,NA
2024-01-19,60328,NA
2024-01-20,60329,0.219294396072903
2024-01-21,60330,NA
2024-01-22,60331,0.222197645360672
2024-01-23,60332,0.225247225076684
2024-01-24,60333,0.218593131914306
2024-01-25,60334,NA
2024-01-26,60335,0.216802570368789
2024-01-27,60336,0.214423118534545
2024-01-28,60337,0.204637634956057
2024-01-29,60338,0.201233573297092
2024-01-30,60339,0.204222470156575
2024-01-31,60340,0.206421200945568
2024-02-01,60341,0.204778714252579
2024-02-02,60342,0.204009446544185
2024-02-03,60343,0.202539642653133
2024-02-04,60344,NA
2024-02-05,60345,NA
2024-02-06,60346,NA
2024-02-07,60347,NA
2024-02-08,60348,NA
2024-02-09,60349,NA
2024-02-10,60350,NA
2024-02-11,60351,NA
2024-02-12,60352,0.186376785912946
2024-02-13,60353,NA
2024-02-14,60354,NA
2024-02-15,60355,NA
2024-02-16,60356,NA
2024-02-17,60357,0.208510320304167
2024-02-18,60358,0.201911869157138
2024-02-19,60359,0.199752773534609
2024-02-20,60360,NA
2024-02-21,60361,0.198030799291351
2024-02-22,60362,0.198082335981638
2024-02-23,60363,0.194186627420549
2024-02-24,60364,0.19813644193553
2024-02-25,60365,0.195392676131206
2024-02-26,60366,0.1935129147148
2024-02-27,60367,NA
2024-02-28,60368,0.205350817301678
2024-02-29,60369,0.19948688967687
2024-03-01,60370,NA
2024-03-02,60371,NA
2024-03-03,60372,NA
2024-03-04,60373,0.191166440165923
2024-03-05,60374,NA
2024-03-06,60375,NA
2024-03-07,60376,NA
2024-03-08,60377,NA
2024-03-09,60378,0.184240963996719
2024-03-10,60379,0.195104690632981
2024-03-11,60380,NA
2024-03-12,60381,NA
2024-03-13,60382,NA
2024-03-14,60383,0.196932906214229
2024-03-15,60384,0.191810031781852
2024-03-16,60385,0.197682538642426
2024-03-17,60386,0.186400038122907
2024-03-18,60387,0.191854027957754
2024-03-19,60388,0.201146307728606
2024-03-20,60389,0.197936949575186
2024-03-21,60390,0.200929682845578
2024-03-22,60391,NA
2024-03-23,60392,NA
2024-03-24,60393,NA
2024-03-25,60394,NA
2024-03-26,60395,0.188257222242483
2024-03-27,60396,NA
2024-03-28,60397,NA
2024-03-29,60398,NA
2024-03-30,60399,NA
2024-03-31,60400,NA
2024-04-01,60401,NA
2024-04-02,60402,0.191373855476922
2024-04-03,60403,NA
2024-04-04,60404,NA
2024-04-05,60405,NA
2024-04-06,60406,NA
2024-04-07,60407,NA
2024-04-08,60408,0.178159053031254
2024-04-09,60409,NA
2024-04-10,60410,0.189316738425298
2024-04-11,60411,NA
2024-04-12,60412,NA
2024-04-13,60413,NA
2024-04-14,60414,NA
2024-04-15,60415,0.157759227329934
2024-04-16,60416,0.149050781462222
2024-04-17,60417,NA
2024-04-18,60418,NA
2024-04-19,60419,NA
2024-04-20,60420,NA
2024-04-21,60421,0.187722184063944
2024-04-22,60422,NA
2024-04-23,60423,0.186305976752155
2024-04-24,60424,NA
2024-04-25,60425,NA
2024-04-26,60426,NA
2024-04-27,60427,NA
2024-04-28,60428,NA
2024-04-29,60429,NA
2024-04-30,60430,NA
2024-05-01,60431,NA
2024-05-02,60432,NA
2024-05-03,60433,NA
2024-05-04,60434,NA
2024-05-05,60435,NA
2024-05-06,60436,NA
2024-05-07,60437,NA
2024-05-08,60438,NA
2024-05-09,60439,NA
2024-05-10,60440,NA
2024-05-11,60441,NA
2024-05-12,60442,NA
2024-05-13,60443,NA
2024-05-14,60444,NA
2024-05-15,60445,NA
2024-05-16,60446,NA
2024-05-17,60447,NA
2024-05-18,60448,NA
2024-05-19,60449,NA
2024-05-20,60450,NA
2024-05-21,60451,NA
2024-05-22,60452,NA
2024-05-23,60453,NA
2024-05-24,60454,NA
2024-05-25,60455,NA
2024-05-26,60456,NA
2024-05-27,60457,NA
2024-05-28,60458,NA
2024-05-29,60459,NA
2024-05-30,60460,NA
2024-05-31,60461,NA
2024-06-01,60462,NA
2024-06-02,60463,NA
2024-06-03,60464,NA
2024-06-04,60465,NA
2024-06-05,60466,NA
2024-06-06,60467,NA
2024-06-07,60468,NA
2024-06-08,60469,NA
2024-06-09,60470,NA
2024-06-10,60471,NA
2024-06-11,60472,NA
2024-06-12,60473,NA
2024-06-13,60474,NA
2024-06-14,60475,NA
2024-06-15,60476,0.172689776383209
2024-06-16,60477,0.177525681073786
2024-06-17,60478,0.180639588403206
2024-06-18,60479,0.176522513549493
2024-06-19,60480,0.170781344317133
2024-06-20,60481,0.179502467693351
2024-06-21,60482,0.179497988639073
2024-06-22,60483,0.1529169011053
2024-06-23,60484,0.172140153393059
2024-06-24,60485,0.18180226414815
2024-06-25,60486,0.178723468483412
2024-06-26,60487,0.178403538981305
2024-06-27,60488,0.178892916188792
2024-06-28,60489,0.176144518894093
2024-06-29,60490,0.17488960758843
2024-06-30,60491,0.177604457489451
2024-07-01,60492,0.174525699473326
2024-07-02,60493,0.175150075312195
2024-07-03,60494,NA
2024-07-04,60495,NA
2024-07-05,60496,0.178049257514017
2024-07-06,60497,NA
2024-07-07,60498,NA
2024-07-08,60499,NA
2024-07-09,60500,NA
2024-07-10,60501,0.179041168652289
2024-07-11,60502,0.179918072214599
2024-07-12,60503,0.150536625568951
2024-07-13,60504,NA
2024-07-14,60505,NA
2024-07-15,60506,NA
2024-07-16,60507,NA
2024-07-17,60508,NA
2024-07-18,60509,0.171759240573889
2024-07-19,60510,0.152073301919233
2024-07-20,60511,0.139319973019578
2024-07-21,60512,0.174481998651599
2024-07-22,60513,0.171569155535553
2024-07-23,60514,0.172555346706639
2024-07-24,60515,NA
2024-07-25,60516,NA
2024-07-26,60517,NA
2024-07-27,60518,NA
2024-07-28,60519,0.171660445414774
2024-07-29,60520,0.165436899856289
2024-07-30,60521,0.17305924841094
2024-07-31,60522,0.172501995993224
2024-08-01,60523,0.17097655279814
2024-08-02,60524,0.164579399320821
2024-08-03,60525,NA
2024-08-04,60526,NA
2024-08-05,60527,NA
2024-08-06,60528,NA
2024-08-07,60529,0.173287367869027
2024-08-08,60530,0.167061850706914
2024-08-09,60531,0.148492541424915
2024-08-10,60532,NA
2024-08-11,60533,0.146068683133608
2024-08-12,60534,0.132120090293369
2024-08-13,60535,NA
2024-08-14,60536,0.134141502614972
2024-08-15,60537,0.170745843511643
2024-08-16,60538,0.174490035553096
2024-08-17,60539,0.171375495962613
2024-08-18,60540,0.172601948562293
2024-08-19,60541,NA
2024-08-20,60542,NA
2024-08-21,60543,NA
2024-08-22,60544,NA
2024-08-23,60545,NA
2024-08-24,60546,NA
2024-08-25,60547,NA
2024-08-26,60548,NA
